"text","favorited","favoriteCount","replyToSN","created","truncated","replyToSID","id","replyToUID","statusSource","screenName","retweetCount","isRetweet","retweeted","longitude","latitude"
"RT @MiaHoogenboom: 10 institutions join forces in National Coral Bleaching Taskforce @ProfTerryHughes #ICRS2016 @CoralCoE",FALSE,0,NA,2016-06-21 22:11:48,FALSE,NA,"745378713261379585",NA,"<a href=""http://twitter.com/#!/download/ipad"" rel=""nofollow"">Twitter for iPad</a>","Evidentiary1",7,TRUE,FALSE,NA,NA
"RT @MiaHoogenboom: Fish that inhabit corals can slow onset of bleaching #ICRS2016 @CuttotheChase6 https://t.co/0eIBDgaVg5",FALSE,0,NA,2016-06-21 22:11:29,FALSE,NA,"745378634878189570",NA,"<a href=""http://twitter.com/#!/download/ipad"" rel=""nofollow"">Twitter for iPad</a>","Evidentiary1",4,TRUE,FALSE,NA,NA
"RT @DrEmmaLJohnston: If you can't keep up with #ICRS2016 Chris Brown is writing neat summaries of the #Coral Reef Symposium in Hawaii.  htt…",FALSE,0,NA,2016-06-21 22:10:59,FALSE,NA,"745378509464317953",NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","AlexaLFH",27,TRUE,FALSE,NA,NA
"RT @CoralCoE: Cyclone Winston brought temp down and prevented severe #bleaching in southern GBR #ICRS2016 @ProfTerryHughes",FALSE,0,NA,2016-06-21 22:10:01,FALSE,NA,"745378265544724481",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","oceangirl_gb",4,TRUE,FALSE,NA,NA
"RT @CoralCoE: Where will coral larvae come from to replenish northern reef? It's going to take a long time #ICRS2016 @ProfTerryHughes",FALSE,0,NA,2016-06-21 22:09:45,FALSE,NA,"745378199282974721",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","goonchm",2,TRUE,FALSE,NA,NA
"RT @CoralCoE: Concerned that very old corals are dying - harder to come back - long recovery time #ICRS2016",FALSE,0,NA,2016-06-21 22:08:58,FALSE,NA,"745378002427490305",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","goonchm",1,TRUE,FALSE,NA,NA
"RT @CoralCoE: Similar gradient of bleaching severity on west Australian coast #ICRS2016 #coralbleaching",FALSE,0,NA,2016-06-21 22:08:28,FALSE,NA,"745377873595273216",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","goonchm",4,TRUE,FALSE,NA,NA
"RT @CoralCoE: 169 reefs surveyed during all three bleaching events #coralbleaching #ICRS2016",FALSE,0,NA,2016-06-21 22:07:59,FALSE,NA,"745377753076117504",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","goonchm",2,TRUE,FALSE,NA,NA
"RT @CoralCoE: Where will coral larvae come from to replenish northern reef? It's going to take a long time #ICRS2016 @ProfTerryHughes",FALSE,0,NA,2016-06-21 22:07:41,FALSE,NA,"745377676349833216",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","oceangirl_gb",2,TRUE,FALSE,NA,NA
"RT @CoralCoE: Cyclone Winston brought temp down and prevented severe #bleaching in southern GBR #ICRS2016 @ProfTerryHughes",FALSE,0,NA,2016-06-21 22:07:28,FALSE,NA,"745377624004845569",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","goonchm",4,TRUE,FALSE,NA,NA
"RT @CoralCoE: Prelim results: northern zone worst hit 80% severely bleached, middle 33%, southern 1% #ICRS2016",FALSE,0,NA,2016-06-21 22:06:57,FALSE,NA,"745377491934576640",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","goonchm",5,TRUE,FALSE,NA,NA
"RT @CoralCoE: 30 hours of aerial surveys in northern GBR #ICRS2016 @ProfTerryHughes",FALSE,0,NA,2016-06-21 22:06:45,FALSE,NA,"745377443448446976",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","goonchm",3,TRUE,FALSE,NA,NA
"RT @jamespwr: @ProfTerryHughes explains that return to bleaching is now faster than recovery time. And MPAs can't help. #ICRS2016",FALSE,0,NA,2016-06-21 22:02:48,FALSE,NA,"745376450769887233",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","HoneycombCoral",1,TRUE,FALSE,NA,NA
"RT @sthlmresilience: Current  and important updates at the #icrs2016 about the state of coral reefs https://t.co/Tc7ZqiwA3g",FALSE,0,NA,2016-06-21 22:02:48,FALSE,NA,"745376450103087105",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","nalikatjarnberg",3,TRUE,FALSE,NA,NA
"RT @CoralCoE: Tapping Fishers’ memories reveals long lost fishing trends @ruththurstan https://t.co/KgnPCXFeyf #ICRS2016 @ICRS2016 https://…",FALSE,0,NA,2016-06-21 22:01:21,FALSE,NA,"745376084066177024",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","BD_Stew",24,TRUE,FALSE,NA,NA
"RT @RJLilley: We can't afford to lose any more pieces...

Follow @ProjectSeagrass and @ZosteraR 

#TeamSeagrass #ICRS2016 https://t.co/gPNV…",FALSE,0,NA,2016-06-21 21:59:27,FALSE,NA,"745375604116074497",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","GeordieSparrow",2,TRUE,FALSE,NA,NA
"RT @jess_carilli: .@baumlab found not a single large table Acropora that survived the bleaching event #ICRS2016",FALSE,0,NA,2016-06-21 21:59:18,FALSE,NA,"745375568313593857",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","SuperSeniorUT",6,TRUE,FALSE,NA,NA
"RT @Seasaver: Things to Know About #Coral Reefs and Their Importance https://t.co/tUZQGDRlcD @ABC #ICRS2016",FALSE,0,NA,2016-06-21 21:58:08,FALSE,NA,"745375276255719424",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","Sadboyphilly",7,TRUE,FALSE,NA,NA
"“@bluecology: Just wrapped up my day 1 #ICRS2016 highlights. Check it out here: https://t.co/2hIiCqppFo” Ping @MarikaHaeggman",FALSE,2,"bluecology",2016-06-21 21:54:32,FALSE,"745165474011373568","745374366700027904","268379363","<a href=""http://itunes.apple.com/us/app/twitter/id409789998?mt=12"" rel=""nofollow"">Twitter for Mac</a>","FredrikMoberg",1,FALSE,FALSE,NA,NA
"RT @NathanEagle: Reefs cannot be climate-proofed without tackling emissions. Local management is Band-Aid, scientists say. #icrs2016 https:…",FALSE,0,NA,2016-06-21 21:53:27,FALSE,NA,"745374097216049152",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","RJLilley",4,TRUE,FALSE,NA,NA
"Get some. Recharge your noggin! #ICRS2016 https://t.co/mmqz6OUZqY",FALSE,0,NA,2016-06-21 21:53:07,FALSE,NA,"745374010645454854",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","ICRS2016",0,FALSE,FALSE,NA,NA
"RT @Richardson_LE: #ICRS2016  @ProfTerryHughes: we knew the severe coral bleaching in Australia was coming @CoralCoE https://t.co/dMzzAUHGBP",FALSE,0,NA,2016-06-21 21:52:22,FALSE,NA,"745373824766611457",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","FiveMetreStop",5,TRUE,FALSE,NA,NA
"RT @CoralCoE: Tapping Fishers’ memories reveals long lost fishing trends @ruththurstan https://t.co/KgnPCXFeyf #ICRS2016 @ICRS2016 https://…",FALSE,0,NA,2016-06-21 21:52:22,FALSE,NA,"745373821729832960",NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","LaurenNadler",24,TRUE,FALSE,NA,NA
"RT @ICRS2016: No one cares. No one is listening. Wrong. TV, online, print, radio. Scientists, you are a voice for coral. #ICRS2016 https://…",FALSE,0,NA,2016-06-21 21:52:12,FALSE,NA,"745373780843782144",NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","LaurenNadler",32,TRUE,FALSE,NA,NA
"RT @Georgina_Gurney: @JeniOLeary Managers tend not to set measurable objectives #ICRS2016",FALSE,0,NA,2016-06-21 21:51:20,FALSE,NA,"745373563645878273",NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","LaurenNadler",4,TRUE,FALSE,NA,NA
"RT @ConservationOrg: Certain reefs are more immune to #coralbleaching. Could they help others adapt? https://t.co/QV71RoPhNA #ICRS2016 http…",FALSE,0,NA,2016-06-21 21:50:56,FALSE,NA,"745373462009618432",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","CharlesHamerle",56,TRUE,FALSE,NA,NA
"RT @TessHempson: The heat is on for coral reefs! @ProfTerryHughes sceptical about spatial refuges from bleaching @CoralCoE #icrs2016 https:…",FALSE,0,NA,2016-06-21 21:50:40,FALSE,NA,"745373396351909888",NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","LaurenNadler",2,TRUE,FALSE,NA,NA
"RT @jess_carilli: .@ProfTerryHughes underscores that loss of old corals is catastrophic. Recovery of 50 yr old coral will take 50 years. #I…",FALSE,0,NA,2016-06-21 21:50:31,FALSE,NA,"745373357260996608",NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","LaurenNadler",4,TRUE,FALSE,NA,NA
"RT @ConservationOrg: Certain reefs are more immune to #coralbleaching. Could they help others adapt? https://t.co/QV71RoPhNA #ICRS2016 http…",FALSE,0,NA,2016-06-21 21:50:17,FALSE,NA,"745373299379625985",NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","GAndropodi",56,TRUE,FALSE,NA,NA
"RT @ZLCowan: ""Reefs cannot be climate-proofed without tackling emissions"" @ProfTerryHughes #ICRS2016 https://t.co/UZqQk3ne0J",FALSE,0,NA,2016-06-21 21:50:16,FALSE,NA,"745373293880872960",NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","LaurenNadler",3,TRUE,FALSE,NA,NA
"RT @CoralCoE: Tapping Fishers’ memories reveals long lost fishing trends @ruththurstan https://t.co/KgnPCXFeyf #ICRS2016 @ICRS2016 https://…",FALSE,0,NA,2016-06-21 21:50:03,FALSE,NA,"745373241951170560",NA,"<a href=""https://about.twitter.com/products/tweetdeck"" rel=""nofollow"">TweetDeck</a>","BlueMindFund",24,TRUE,FALSE,NA,NA
"RT @RemoteReefs: We can't climate proof #CoralReefs says @ProfTerryHughes #ICRS2016 https://t.co/0fpHMrnIxC",FALSE,0,NA,2016-06-21 21:49:50,FALSE,NA,"745373184925392896",NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","LaurenNadler",39,TRUE,FALSE,NA,NA
"RT @DrEmmaLJohnston: If you can't keep up with #ICRS2016 Chris Brown is writing neat summaries of the #Coral Reef Symposium in Hawaii.  htt…",FALSE,0,NA,2016-06-21 21:49:34,FALSE,NA,"745373120068984832",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","Goffee71",27,TRUE,FALSE,NA,NA
"RT @ICRS2016: No one cares. No one is listening. Wrong. TV, online, print, radio. Scientists, you are a voice for coral. #ICRS2016 https://…",FALSE,0,NA,2016-06-21 21:49:18,FALSE,NA,"745373051924127745",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","purplegreen0",32,TRUE,FALSE,NA,NA
"RT @AbelValdivia: Global bleaching event 2014-2016 hit really hard isolated islands in the Pacific. Jarvis I. &gt;95% mortality #ICRS2016 http…",FALSE,0,NA,2016-06-21 21:48:21,FALSE,NA,"745372814287474688",NA,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Mobile Web (M5)</a>","RichardGWR",4,TRUE,FALSE,NA,NA
"RT @MarikaHaeggman: What do ogres (shrek) and coral reefs have in common? (like onions) they have layers @FredrikMoberg #ICRS2016 https://t…",FALSE,0,NA,2016-06-21 21:48:08,FALSE,NA,"745372758318546945",NA,"<a href=""http://itunes.apple.com/us/app/twitter/id409789998?mt=12"" rel=""nofollow"">Twitter for Mac</a>","Coral_Guardians",1,TRUE,FALSE,NA,NA
"RT @CoralCoE: Tapping Fishers’ memories reveals long lost fishing trends @ruththurstan https://t.co/KgnPCXFeyf #ICRS2016 @ICRS2016 https://…",FALSE,0,NA,2016-06-21 21:47:43,FALSE,NA,"745372651686871040",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","ken_crichlow",24,TRUE,FALSE,NA,NA
"RT @NOAACoral: We're hanging out at our booth during lunch! Come visit and chat #corals with us. #ICRS2016 https://t.co/cEAkqRmYkv",FALSE,0,NA,2016-06-21 21:47:41,FALSE,NA,"745372644027961344",NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","peterericthor",2,TRUE,FALSE,NA,NA
"Don't miss @VeraHorigue EXPLORING TRADE-OFFS, IMPLEMENTATION, EQUITABILITY IN MARINE RESERVE NETWORKS, Rm 302 A/B 2.30-2.45pm #ICRS2016 ^MP",FALSE,1,NA,2016-06-21 21:47:40,FALSE,NA,"745372640043425792",NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","CCRESnet",0,FALSE,FALSE,NA,NA
"While you eat lunch, ponder this: What some of you thought about eating fish at #ICRS2016 @DrFerrariR https://t.co/dfww0exAnq",FALSE,10,NA,2016-06-21 21:47:06,FALSE,NA,"745372498959564800",NA,"<a href=""https://about.twitter.com/products/tweetdeck"" rel=""nofollow"">TweetDeck</a>","bluecology",4,FALSE,FALSE,NA,NA
"RT @sthlmresilience: Current  and important updates at the #icrs2016 about the state of coral reefs https://t.co/Tc7ZqiwA3g",FALSE,0,NA,2016-06-21 21:46:38,FALSE,NA,"745372380797734912",NA,"<a href=""http://itunes.apple.com/us/app/twitter/id409789998?mt=12"" rel=""nofollow"">Twitter for Mac</a>","Coral_Guardians",3,TRUE,FALSE,NA,NA
"Reefs cannot be climate-proofed without tackling emissions. Local management is Band-Aid, scientists say. #icrs2016 https://t.co/h9MoYXz5ND",FALSE,3,NA,2016-06-21 21:46:34,FALSE,NA,"745372363512938496",NA,"<a href=""https://about.twitter.com/products/tweetdeck"" rel=""nofollow"">TweetDeck</a>","NathanEagle",4,FALSE,FALSE,NA,NA
"RT @MarikaHaeggman: Another packed room as @ProfTerryHughes talks about the 2016 bleaching of the great barrier reef #ICRS2016 https://t.co…",FALSE,0,NA,2016-06-21 21:46:14,FALSE,NA,"745372278628716544",NA,"<a href=""http://itunes.apple.com/us/app/twitter/id409789998?mt=12"" rel=""nofollow"">Twitter for Mac</a>","Coral_Guardians",2,TRUE,FALSE,NA,NA
"RT @RemoteReefs: We can't climate proof #CoralReefs says @ProfTerryHughes #ICRS2016 https://t.co/0fpHMrnIxC",FALSE,0,NA,2016-06-21 21:45:59,FALSE,NA,"745372218176090112",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","imkristenbrown",39,TRUE,FALSE,NA,NA
"RT @ZLCowan: ""Reefs cannot be climate-proofed without tackling emissions"" @ProfTerryHughes #ICRS2016 https://t.co/UZqQk3ne0J",FALSE,0,NA,2016-06-21 21:45:54,FALSE,NA,"745372195195518977",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","imkristenbrown",3,TRUE,FALSE,NA,NA
"RT @RemoteReefs: We can't climate proof #CoralReefs says @ProfTerryHughes #ICRS2016 https://t.co/0fpHMrnIxC",FALSE,0,NA,2016-06-21 21:45:53,FALSE,NA,"745372192356048896",NA,"<a href=""http://itunes.apple.com/us/app/twitter/id409789998?mt=12"" rel=""nofollow"">Twitter for Mac</a>","Coral_Guardians",39,TRUE,FALSE,NA,NA
"We're hanging out at our booth during lunch! Come visit and chat #corals with us. #ICRS2016 https://t.co/cEAkqRmYkv",FALSE,2,NA,2016-06-21 21:45:28,FALSE,NA,"745372088341508096",NA,"<a href=""http://www.hootsuite.com"" rel=""nofollow"">Hootsuite</a>","NOAACoral",2,FALSE,FALSE,NA,NA
"Proud of my colleagues from @Coral_Guardians who are at @ICRS2016 #ICRS2016 w/ some hope and a newly composed symphony @MarikaHaeggman",FALSE,2,NA,2016-06-21 21:45:15,FALSE,NA,"745372033811382272",NA,"<a href=""http://itunes.apple.com/us/app/twitter/id409789998?mt=12"" rel=""nofollow"">Twitter for Mac</a>","FredrikMoberg",1,FALSE,FALSE,NA,NA
"@ProfTerryHughes says Reefs cannot be climate-proofed without tackling emissions. #ICRS2016 #coralbleaching https://t.co/rSXvyw31ci",FALSE,2,"ProfTerryHughes",2016-06-21 21:45:00,FALSE,NA,"745371969537748992","611278121","<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","AlbrightRebecca",1,FALSE,FALSE,NA,NA
"Return time for bleaching is now shorter than for recovery. Need to tackle emissions for future of reefs says @ProfTerryHughes #icrs2016",FALSE,2,NA,2016-06-21 21:44:52,FALSE,NA,"745371937115803648",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","MarikaHaeggman",2,FALSE,FALSE,NA,NA
"We can't climate proof #CoralReefs says @ProfTerryHughes #ICRS2016 https://t.co/0fpHMrnIxC",FALSE,20,NA,2016-06-21 21:44:51,FALSE,NA,"745371933684883457",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","RemoteReefs",39,FALSE,FALSE,NA,NA
"#ICRS2016 Hughes: 2016 bleaching event forever changed Great Barrier Reef, high coral mortality, recovery time &gt; than time to next bleaching",FALSE,2,NA,2016-06-21 21:44:40,FALSE,NA,"745371883944632320",NA,"<a href=""http://twitter.com/#!/download/ipad"" rel=""nofollow"">Twitter for iPad</a>","ReefManJohn",0,FALSE,FALSE,NA,NA
"RT @JoannaAKhan: Palau &amp; @TommyRemengesau are setting an incredible example to the world for coral reef management.. Let's hope it catches…",FALSE,0,NA,2016-06-21 21:44:38,FALSE,NA,"745371876294295552",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","dng1643",4,TRUE,FALSE,NA,NA
